seed,condition,promote,winner_index,selected_family,selected_family_rho,reported_trials,actual_trials,winner_validation_ic,winner_holdout_ic,nominal_p,selected_family_max_ic
98,selected_family_only,False,32,1,0.25,32,256,0.01414573412310025,0.005160313428179583,0.00858275482429505,0.01414573412310025
98,hierarchical_manifest,False,32,1,0.25,256,256,0.01414573412310025,0.005160313428179583,0.00858275482429505,0.01414573412310025
98,complete_global_manifest,False,32,1,0.25,256,256,0.01414573412310025,0.005160313428179583,0.00858275482429505,0.01414573412310025
99,winner_only,True,19,0,0.15,1,256,0.018738039145501657,-0.00249856048441455,0.0012841804908690028,0.018738039145501657
99,selected_family_only,True,19,0,0.15,32,256,0.018738039145501657,-0.00249856048441455,0.0012841804908690028,0.018738039145501657
99,hierarchical_manifest,False,19,0,0.15,256,256,0.018738039145501657,-0.00249856048441455,0.0012841804908690028,0.018738039145501657
99,complete_global_manifest,False,19,0,0.15,256,256,0.018738039145501657,-0.00249856048441455,0.0012841804908690028,0.018738039145501657
100,winner_only,True,6,0,0.15,1,256,0.015804432048797713,-0.0035224489107180757,0.006186966725002945,0.015804432048797713
100,selected_family_only,False,6,0,0.15,32,256,0.015804432048797713,-0.0035224489107180757,0.006186966725002945,0.015804432048797713
100,hierarchical_manifest,False,6,0,0.15,256,256,0.015804432048797713,-0.0035224489107180757,0.006186966725002945,0.015804432048797713
100,complete_global_manifest,False,6,0,0.15,256,256,0.015804432048797713,-0.0035224489107180757,0.006186966725002945,0.015804432048797713
101,winner_only,True,47,1,0.25,1,256,0.012074819958892148,-0.0023090882879112625,0.020178368705060106,0.012074819958892148
101,selected_family_only,False,47,1,0.25,32,256,0.012074819958892148,-0.0023090882879112625,0.020178368705060106,0.012074819958892148
101,hierarchical_manifest,False,47,1,0.25,256,256,0.012074819958892148,-0.0023090882879112625,0.020178368705060106,0.012074819958892148
101,complete_global_manifest,False,47,1,0.25,256,256,0.012074819958892148,-0.0023090882879112625,0.020178368705060106,0.012074819958892148
102,winner_only,True,108,3,0.44999999999999996,1,256,0.013314501166391945,-0.010775630902444414,0.011604345527023965,0.013314501166391945
102,selected_family_only,False,108,3,0.44999999999999996,32,256,0.013314501166391945,-0.010775630902444414,0.011604345527023965,0.013314501166391945
102,hierarchical_manifest,False,108,3,0.44999999999999996,256,256,0.013314501166391945,-0.010775630902444414,0.011604345527023965,0.013314501166391945
102,complete_global_manifest,False,108,3,0.44999999999999996,256,256,0.013314501166391945,-0.010775630902444414,0.011604345527023965,0.013314501166391945
103,winner_only,True,59,1,0.25,1,256,0.01677626459852435,-0.003181719732674043,0.0032279389085213953,0.01677626459852435
103,selected_family_only,False,59,1,0.25,32,256,0.01677626459852435,-0.003181719732674043,0.0032279389085213953,0.01677626459852435
103,hierarchical_manifest,False,59,1,0.25,256,256,0.01677626459852435,-0.003181719732674043,0.0032279389085213953,0.01677626459852435
103,complete_global_manifest,False,59,1,0.25,256,256,0.01677626459852435,-0.003181719732674043,0.0032279389085213953,0.01677626459852435
104,winner_only,True,16,0,0.15,1,256,0.01618481855428276,0.0005122126224312837,0.002417163251752926,0.01618481855428276
104,selected_family_only,False,16,0,0.15,32,256,0.01618481855428276,0.0005122126224312837,0.002417163251752926,0.01618481855428276
104,hierarchical_manifest,False,16,0,0.15,256,256,0.01618481855428276,0.0005122126224312837,0.002417163251752926,0.01618481855428276
104,complete_global_manifest,False,16,0,0.15,256,256,0.01618481855428276,0.0005122126224312837,0.002417163251752926,0.01618481855428276
105,winner_only,True,36,1,0.25,1,256,0.016705046236373026,0.0052429333498994705,0.005935398163925743,0.016705046236373026
105,selected_family_only,False,36,1,0.25,32,256,0.016705046236373026,0.0052429333498994705,0.005935398163925743,0.016705046236373026
105,hierarchical_manifest,False,36,1,0.25,256,256,0.016705046236373026,0.0052429333498994705,0.005935398163925743,0.016705046236373026
105,complete_global_manifest,False,36,1,0.25,256,256,0.016705046236373026,0.0052429333498994705,0.005935398163925743,0.016705046236373026
106,winner_only,True,20,0,0.15,1,256,0.011417590566684717,-0.012512204411679056,0.03921594079561255,0.011417590566684717
106,selected_family_only,False,20,0,0.15,32,256,0.011417590566684717,-0.012512204411679056,0.03921594079561255,0.011417590566684717
106,hierarchical_manifest,False,20,0,0.15,256,256,0.011417590566684717,-0.012512204411679056,0.03921594079561255,0.011417590566684717
106,complete_global_manifest,False,20,0,0.15,256,256,0.011417590566684717,-0.012512204411679056,0.03921594079561255,0.011417590566684717
107,winner_only,True,22,0,0.15,1,256,0.015136177673757837,0.006297630217214637,0.005507795331697248,0.015136177673757837
107,selected_family_only,False,22,0,0.15,32,256,0.015136177673757837,0.006297630217214637,0.005507795331697248,0.015136177673757837
107,hierarchical_manifest,False,22,0,0.15,256,256,0.015136177673757837,0.006297630217214637,0.005507795331697248,0.015136177673757837
107,complete_global_manifest,False,22,0,0.15,256,256,0.015136177673757837,0.006297630217214637,0.005507795331697248,0.015136177673757837
108,winner_only,True,145,4,0.5499999999999999,1,256,0.021552452906188967,0.0004619900422611375,0.00018503804375823401,0.021552452906188967
108,selected_family_only,True,145,4,0.5499999999999999,32,256,0.021552452906188967,0.0004619900422611375,0.00018503804375823401,0.021552452906188967
108,hierarchical_manifest,True,145,4,0.5499999999999999,256,256,0.021552452906188967,0.0004619900422611375,0.00018503804375823401,0.021552452906188967
108,complete_global_manifest,True,145,4,0.5499999999999999,256,256,0.021552452906188967,0.0004619900422611375,0.00018503804375823401,0.021552452906188967
109,winner_only,True,116,3,0.44999999999999996,1,256,0.013028231460385058,-0.00802368128563443,0.016880862780084962,0.013028231460385058
109,selected_family_only,False,116,3,0.44999999999999996,32,256,0.013028231460385058,-0.00802368128563443,0.016880862780084962,0.013028231460385058
109,hierarchical_manifest,False,116,3,0.44999999999999996,256,256,0.013028231460385058,-0.00802368128563443,0.016880862780084962,0.013028231460385058
109,complete_global_manifest,False,116,3,0.44999999999999996,256,256,0.013028231460385058,-0.00802368128563443,0.016880862780084962,0.013028231460385058
110,winner_only,True,20,0,0.15,1,256,0.01525279242253045,-0.0012301767960104367,0.007915714004649316,0.01525279242253045
110,selected_family_only,False,20,0,0.15,32,256,0.01525279242253045,-0.0012301767960104367,0.007915714004649316,0.01525279242253045
110,hierarchical_manifest,False,20,0,0.15,256,256,0.01525279242253045,-0.0012301767960104367,0.007915714004649316,0.01525279242253045
110,complete_global_manifest,False,20,0,0.15,256,256,0.01525279242253045,-0.0012301767960104367,0.007915714004649316,0.01525279242253045
111,winner_only,True,74,2,0.35,1,256,0.016717748000747098,0.00373722592130579,0.0023958049557125556,0.016717748000747098
111,selected_family_only,False,74,2,0.35,32,256,0.016717748000747098,0.00373722592130579,0.0023958049557125556,0.016717748000747098
111,hierarchical_manifest,False,74,2,0.35,256,256,0.016717748000747098,0.00373722592130579,0.0023958049557125556,0.016717748000747098
111,complete_global_manifest,False,74,2,0.35,256,256,0.016717748000747098,0.00373722592130579,0.0023958049557125556,0.016717748000747098
112,winner_only,True,207,6,0.75,1,256,0.014173388501443646,-0.0038363269058836265,0.008510742366108092,0.014173388501443646
112,selected_family_only,False,207,6,0.75,32,256,0.014173388501443646,-0.0038363269058836265,0.008510742366108092,0.014173388501443646
112,hierarchical_manifest,False,207,6,0.75,256,256,0.014173388501443646,-0.0038363269058836265,0.008510742366108092,0.014173388501443646
112,complete_global_manifest,False,207,6,0.75,256,256,0.014173388501443646,-0.0038363269058836265,0.008510742366108092,0.014173388501443646
113,winner_only,True,99,3,0.44999999999999996,1,256,0.015084246164570426,0.0009897009105427636,0.006701886780268479,0.015084246164570426
113,selected_family_only,False,99,3,0.44999999999999996,32,256,0.015084246164570426,0.0009897009105427636,0.006701886780268479,0.015084246164570426
113,hierarchical_manifest,False,99,3,0.44999999999999996,256,256,0.015084246164570426,0.0009897009105427636,0.006701886780268479,0.015084246164570426
113,complete_global_manifest,False,99,3,0.44999999999999996,256,256,0.015084246164570426,0.0009897009105427636,0.006701886780268479,0.015084246164570426
114,winner_only,True,52,1,0.25,1,256,0.014353998978356897,0.0032772665305613275,0.008309823201231721,0.014353998978356897
114,selected_family_only,False,52,1,0.25,32,256,0.014353998978356897,0.0032772665305613275,0.008309823201231721,0.014353998978356897
114,hierarchical_manifest,False,52,1,0.25,256,256,0.014353998978356897,0.0032772665305613275,0.008309823201231721,0.014353998978356897
114,complete_global_manifest,False,52,1,0.25,256,256,0.014353998978356897,0.0032772665305613275,0.008309823201231721,0.014353998978356897
115,winner_only,True,217,6,0.75,1,256,0.020103626135843662,-0.00016645139863885863,0.0005671911937687108,0.020103626135843662
115,selected_family_only,True,217,6,0.75,32,256,0.020103626135843662,-0.00016645139863885863,0.0005671911937687108,0.020103626135843662
115,hierarchical_manifest,False,217,6,0.75,256,256,0.020103626135843662,-0.00016645139863885863,0.0005671911937687108,0.020103626135843662
115,complete_global_manifest,False,217,6,0.75,256,256,0.020103626135843662,-0.00016645139863885863,0.0005671911937687108,0.020103626135843662
116,winner_only,True,41,1,0.25,1,256,0.012881447970582353,-0.003577792136903323,0.014274223379818063,0.012881447970582353
116,selected_family_only,False,41,1,0.25,32,256,0.012881447970582353,-0.003577792136903323,0.014274223379818063,0.012881447970582353
116,hierarchical_manifest,False,41,1,0.25,256,256,0.012881447970582353,-0.003577792136903323,0.014274223379818063,0.012881447970582353
116,complete_global_manifest,False,41,1,0.25,256,256,0.012881447970582353,-0.003577792136903323,0.014274223379818063,0.012881447970582353
117,winner_only,True,55,1,0.25,1,256,0.015246131180178979,0.0022603879423705666,0.0030706584416697095,0.015246131180178979
117,selected_family_only,False,55,1,0.25,32,256,0.015246131180178979,0.0022603879423705666,0.0030706584416697095,0.015246131180178979
117,hierarchical_manifest,False,55,1,0.25,256,256,0.015246131180178979,0.0022603879423705666,0.0030706584416697095,0.015246131180178979
117,complete_global_manifest,False,55,1,0.25,256,256,0.015246131180178979,0.0022603879423705666,0.0030706584416697095,0.015246131180178979
118,winner_only,True,70,2,0.35,1,256,0.014021794110845011,-0.010972851168985885,0.009920908692066065,0.014021794110845011
118,selected_family_only,False,70,2,0.35,32,256,0.014021794110845011,-0.010972851168985885,0.009920908692066065,0.014021794110845011
118,hierarchical_manifest,False,70,2,0.35,256,256,0.014021794110845011,-0.010972851168985885,0.009920908692066065,0.014021794110845011
118,complete_global_manifest,False,70,2,0.35,256,256,0.014021794110845011,-0.010972851168985885,0.009920908692066065,0.014021794110845011
119,winner_only,True,215,6,0.75,1,256,0.013714005320382442,0.009847277681113119,0.007752079311332469,0.013714005320382442
119,selected_family_only,False,215,6,0.75,32,256,0.013714005320382442,0.009847277681113119,0.007752079311332469,0.013714005320382442
119,hierarchical_manifest,False,215,6,0.75,256,256,0.013714005320382442,0.009847277681113119,0.007752079311332469,0.013714005320382442
119,complete_global_manifest,False,215,6,0.75,256,256,0.013714005320382442,0.009847277681113119,0.007752079311332469,0.013714005320382442
120,winner_only,True,32,1,0.25,1,256,0.015459716155042581,-0.00046992151269216074,0.003713827827921465,0.015459716155042581
120,selected_family_only,False,32,1,0.25,32,256,0.015459716155042581,-0.00046992151269216074,0.003713827827921465,0.015459716155042581
120,hierarchical_manifest,False,32,1,0.25,256,256,0.015459716155042581,-0.00046992151269216074,0.003713827827921465,0.015459716155042581
120,complete_global_manifest,False,32,1,0.25,256,256,0.015459716155042581,-0.00046992151269216074,0.003713827827921465,0.015459716155042581
121,winner_only,True,197,6,0.75,1,256,0.01679657307656154,-0.005768378508914168,0.0023623831573259136,0.01679657307656154
121,selected_family_only,False,197,6,0.75,32,256,0.01679657307656154,-0.005768378508914168,0.0023623831573259136,0.01679657307656154
121,hierarchical_manifest,False,197,6,0.75,256,256,0.01679657307656154,-0.005768378508914168,0.0023623831573259136,0.01679657307656154
121,complete_global_manifest,False,197,6,0.75,256,256,0.01679657307656154,-0.005768378508914168,0.0023623831573259136,0.01679657307656154
122,winner_only,True,120,3,0.44999999999999996,1,256,0.020644970351995078,0.0060939300196826765,0.00026492808993267404,0.020644970351995078
122,selected_family_only,True,120,3,0.44999999999999996,32,256,0.020644970351995078,0.0060939300196826765,0.00026492808993267404,0.020644970351995078
122,hierarchical_manifest,False,120,3,0.44999999999999996,256,256,0.020644970351995078,0.0060939300196826765,0.00026492808993267404,0.020644970351995078
122,complete_global_manifest,False,120,3,0.44999999999999996,256,256,0.020644970351995078,0.0060939300196826765,0.00026492808993267404,0.020644970351995078
123,winner_only,True,92,2,0.35,1,256,0.014694509161115128,-0.006528067179993655,0.006441274073657773,0.014694509161115128
123,selected_family_only,False,92,2,0.35,32,256,0.014694509161115128,-0.006528067179993655,0.006441274073657773,0.014694509161115128
123,hierarchical_manifest,False,92,2,0.35,256,256,0.014694509161115128,-0.006528067179993655,0.006441274073657773,0.014694509161115128
123,complete_global_manifest,False,92,2,0.35,256,256,0.014694509161115128,-0.006528067179993655,0.006441274073657773,0.014694509161115128
124,winner_only,True,118,3,0.44999999999999996,1,256,0.015342854171921154,-0.004561721005248472,0.006400194064832627,0.015342854171921154
124,selected_family_only,False,118,3,0.44999999999999996,32,256,0.015342854171921154,-0.004561721005248472,0.006400194064832627,0.015342854171921154
124,hierarchical_manifest,False,118,3,0.44999999999999996,256,256,0.015342854171921154,-0.004561721005248472,0.006400194064832627,0.015342854171921154
124,complete_global_manifest,False,118,3,0.44999999999999996,256,256,0.015342854171921154,-0.004561721005248472,0.006400194064832627,0.015342854171921154
125,winner_only,True,144,4,0.5499999999999999,1,256,0.017041836583630707,0.004310925474717838,0.001768835065669874,0.017041836583630707
125,selected_family_only,False,144,4,0.5499999999999999,32,256,0.017041836583630707,0.004310925474717838,0.001768835065669874,0.017041836583630707
125,hierarchical_manifest,False,144,4,0.5499999999999999,256,256,0.017041836583630707,0.004310925474717838,0.001768835065669874,0.017041836583630707
125,complete_global_manifest,False,144,4,0.5499999999999999,256,256,0.017041836583630707,0.004310925474717838,0.001768835065669874,0.017041836583630707
126,winner_only,True,20,0,0.15,1,256,0.014605878667180288,0.0001122578837533132,0.0051107463109594,0.014605878667180288
126,selected_family_only,False,20,0,0.15,32,256,0.014605878667180288,0.0001122578837533132,0.0051107463109594,0.014605878667180288
126,hierarchical_manifest,False,20,0,0.15,256,256,0.014605878667180288,0.0001122578837533132,0.0051107463109594,0.014605878667180288
126,complete_global_manifest,False,20,0,0.15,256,256,0.014605878667180288,0.0001122578837533132,0.0051107463109594,0.014605878667180288
127,winner_only,True,70,2,0.35,1,256,0.01817477160293633,0.009846876617623688,0.0016501534372895138,0.01817477160293633
127,selected_family_only,False,70,2,0.35,32,256,0.01817477160293633,0.009846876617623688,0.0016501534372895138,0.01817477160293633
127,hierarchical_manifest,False,70,2,0.35,256,256,0.01817477160293633,0.009846876617623688,0.0016501534372895138,0.01817477160293633
127,complete_global_manifest,False,70,2,0.35,256,256,0.01817477160293633,0.009846876617623688,0.0016501534372895138,0.01817477160293633
128,winner_only,True,101,3,0.44999999999999996,1,256,0.0159538913031668,0.018793561726753612,0.0017959340542866094,0.0159538913031668
128,selected_family_only,False,101,3,0.44999999999999996,32,256,0.0159538913031668,0.018793561726753612,0.0017959340542866094,0.0159538913031668
128,hierarchical_manifest,False,101,3,0.44999999999999996,256,256,0.0159538913031668,0.018793561726753612,0.0017959340542866094,0.0159538913031668
128,complete_global_manifest,False,101,3,0.44999999999999996,256,256,0.0159538913031668,0.018793561726753612,0.0017959340542866094,0.0159538913031668
129,winner_only,True,18,0,0.15,1,256,0.012877451471720857,-0.0021388269965511436,0.00798112677368797,0.012877451471720857
129,selected_family_only,False,18,0,0.15,32,256,0.012877451471720857,-0.0021388269965511436,0.00798112677368797,0.012877451471720857
129,hierarchical_manifest,False,18,0,0.15,256,256,0.012877451471720857,-0.0021388269965511436,0.00798112677368797,0.012877451471720857
129,complete_global_manifest,False,18,0,0.15,256,256,0.012877451471720857,-0.0021388269965511436,0.00798112677368797,0.012877451471720857
130,winner_only,True,78,2,0.35,1,256,0.017752801344809752,0.000801305773469241,0.002120671468095593,0.017752801344809752
130,selected_family_only,False,78,2,0.35,32,256,0.017752801344809752,0.000801305773469241,0.002120671468095593,0.017752801344809752
130,hierarchical_manifest,False,78,2,0.35,256,256,0.017752801344809752,0.000801305773469241,0.002120671468095593,0.017752801344809752
130,complete_global_manifest,False,78,2,0.35,256,256,0.017752801344809752,0.000801305773469241,0.002120671468095593,0.017752801344809752
131,winner_only,True,52,1,0.25,1,256,0.01152589909017139,-0.004127562147926763,0.029085299456472664,0.01152589909017139
131,selected_family_only,False,52,1,0.25,32,256,0.01152589909017139,-0.004127562147926763,0.029085299456472664,0.01152589909017139
131,hierarchical_manifest,False,52,1,0.25,256,256,0.01152589909017139,-0.004127562147926763,0.029085299456472664,0.01152589909017139
131,complete_global_manifest,False,52,1,0.25,256,256,0.01152589909017139,-0.004127562147926763,0.029085299456472664,0.01152589909017139
132,winner_only,True,111,3,0.44999999999999996,1,256,0.010353895768735943,0.00563743961005784,0.04189916361996763,0.010353895768735943
132,selected_family_only,False,111,3,0.44999999999999996,32,256,0.010353895768735943,0.00563743961005784,0.04189916361996763,0.010353895768735943
132,hierarchical_manifest,False,111,3,0.44999999999999996,256,256,0.010353895768735943,0.00563743961005784,0.04189916361996763,0.010353895768735943
132,complete_global_manifest,False,111,3,0.44999999999999996,256,256,0.010353895768735943,0.00563743961005784,0.04189916361996763,0.010353895768735943
133,winner_only,True,30,0,0.15,1,256,0.016389979844599382,-0.0029655984440555556,0.0025817773774271815,0.016389979844599382
133,selected_family_only,False,30,0,0.15,32,256,0.016389979844599382,-0.0029655984440555556,0.0025817773774271815,0.016389979844599382
133,hierarchical_manifest,False,30,0,0.15,256,256,0.016389979844599382,-0.0029655984440555556,0.0025817773774271815,0.016389979844599382
133,complete_global_manifest,False,30,0,0.15,256,256,0.016389979844599382,-0.0029655984440555556,0.0025817773774271815,0.016389979844599382
134,winner_only,True,197,6,0.75,1,256,0.014658679588451217,-0.0002699795441226076,0.005241005746502839,0.014658679588451217
134,selected_family_only,False,197,6,0.75,32,256,0.014658679588451217,-0.0002699795441226076,0.005241005746502839,0.014658679588451217
134,hierarchical_manifest,False,197,6,0.75,256,256,0.014658679588451217,-0.0002699795441226076,0.005241005746502839,0.014658679588451217
134,complete_global_manifest,False,197,6,0.75,256,256,0.014658679588451217,-0.0002699795441226076,0.005241005746502839,0.014658679588451217
135,winner_only,True,28,0,0.15,1,256,0.012838191935898084,-0.010265124098036232,0.011277973961787882,0.012838191935898084
135,selected_family_only,False,28,0,0.15,32,256,0.012838191935898084,-0.010265124098036232,0.011277973961787882,0.012838191935898084
135,hierarchical_manifest,False,28,0,0.15,256,256,0.012838191935898084,-0.010265124098036232,0.011277973961787882,0.012838191935898084
135,complete_global_manifest,False,28,0,0.15,256,256,0.012838191935898084,-0.010265124098036232,0.011277973961787882,0.012838191935898084
136,winner_only,True,201,6,0.75,1,256,0.016081360863710283,0.0005951488234361834,0.004414641052689461,0.016081360863710283
136,selected_family_only,False,201,6,0.75,32,256,0.016081360863710283,0.0005951488234361834,0.004414641052689461,0.016081360863710283
136,hierarchical_manifest,False,201,6,0.75,256,256,0.016081360863710283,0.0005951488234361834,0.004414641052689461,0.016081360863710283
136,complete_global_manifest,False,201,6,0.75,256,256,0.016081360863710283,0.0005951488234361834,0.004414641052689461,0.016081360863710283
137,winner_only,True,148,4,0.5499999999999999,1,256,0.010709304042000595,0.005532650689011237,0.03225404190804825,0.010709304042000595
137,selected_family_only,False,148,4,0.5499999999999999,32,256,0.010709304042000595,0.005532650689011237,0.03225404190804825,0.010709304042000595
137,hierarchical_manifest,False,148,4,0.5499999999999999,256,256,0.010709304042000595,0.005532650689011237,0.03225404190804825,0.010709304042000595
137,complete_global_manifest,False,148,4,0.5499999999999999,256,256,0.010709304042000595,0.005532650689011237,0.03225404190804825,0.010709304042000595
138,winner_only,True,83,2,0.35,1,256,0.016888447699474597,-0.001154709744044366,0.0020840117880696228,0.016888447699474597
138,selected_family_only,False,83,2,0.35,32,256,0.016888447699474597,-0.001154709744044366,0.0020840117880696228,0.016888447699474597
138,hierarchical_manifest,False,83,2,0.35,256,256,0.016888447699474597,-0.001154709744044366,0.0020840117880696228,0.016888447699474597
138,complete_global_manifest,False,83,2,0.35,256,256,0.016888447699474597,-0.001154709744044366,0.0020840117880696228,0.016888447699474597
139,winner_only,True,81,2,0.35,1,256,0.017853373033141683,-0.01467682247773657,0.001567284884739423,0.017853373033141683
139,selected_family_only,False,81,2,0.35,32,256,0.017853373033141683,-0.01467682247773657,0.001567284884739423,0.017853373033141683
139,hierarchical_manifest,False,81,2,0.35,256,256,0.017853373033141683,-0.01467682247773657,0.001567284884739423,0.017853373033141683
139,complete_global_manifest,False,81,2,0.35,256,256,0.017853373033141683,-0.01467682247773657,0.001567284884739423,0.017853373033141683
140,winner_only,True,224,7,0.85,1,256,0.011521174394145812,-0.002270956051262629,0.03151927855035067,0.011521174394145812
140,selected_family_only,False,224,7,0.85,32,256,0.011521174394145812,-0.002270956051262629,0.03151927855035067,0.011521174394145812
140,hierarchical_manifest,False,224,7,0.85,256,256,0.011521174394145812,-0.002270956051262629,0.03151927855035067,0.011521174394145812
140,complete_global_manifest,False,224,7,0.85,256,256,0.011521174394145812,-0.002270956051262629,0.03151927855035067,0.011521174394145812
141,winner_only,True,56,1,0.25,1,256,0.016018101700627504,0.0077587373311044,0.003900012189972659,0.016018101700627504
141,selected_family_only,False,56,1,0.25,32,256,0.016018101700627504,0.0077587373311044,0.003900012189972659,0.016018101700627504
141,hierarchical_manifest,False,56,1,0.25,256,256,0.016018101700627504,0.0077587373311044,0.003900012189972659,0.016018101700627504
141,complete_global_manifest,False,56,1,0.25,256,256,0.016018101700627504,0.0077587373311044,0.003900012189972659,0.016018101700627504
142,winner_only,True,42,1,0.25,1,256,0.01759313336577461,-0.005972413512309438,0.0023740130862297025,0.01759313336577461
142,selected_family_only,False,42,1,0.25,32,256,0.01759313336577461,-0.005972413512309438,0.0023740130862297025,0.01759313336577461
142,hierarchical_manifest,False,42,1,0.25,256,256,0.01759313336577461,-0.005972413512309438,0.0023740130862297025,0.01759313336577461
142,complete_global_manifest,False,42,1,0.25,256,256,0.01759313336577461,-0.005972413512309438,0.0023740130862297025,0.01759313336577461
143,winner_only,True,176,5,0.6499999999999999,1,256,0.01153674980913729,0.007815200160832314,0.018979862824555816,0.01153674980913729
143,selected_family_only,False,176,5,0.6499999999999999,32,256,0.01153674980913729,0.007815200160832314,0.018979862824555816,0.01153674980913729
143,hierarchical_manifest,False,176,5,0.6499999999999999,256,256,0.01153674980913729,0.007815200160832314,0.018979862824555816,0.01153674980913729
143,complete_global_manifest,False,176,5,0.6499999999999999,256,256,0.01153674980913729,0.007815200160832314,0.018979862824555816,0.01153674980913729
144,winner_only,True,123,3,0.44999999999999996,1,256,0.0146481418257304,0.008174705984746964,0.00944929939577076,0.0146481418257304
144,selected_family_only,False,123,3,0.44999999999999996,32,256,0.0146481418257304,0.008174705984746964,0.00944929939577076,0.0146481418257304
144,hierarchical_manifest,False,123,3,0.44999999999999996,256,256,0.0146481418257304,0.008174705984746964,0.00944929939577076,0.0146481418257304
144,complete_global_manifest,False,123,3,0.44999999999999996,256,256,0.0146481418257304,0.008174705984746964,0.00944929939577076,0.0146481418257304
145,winner_only,True,209,6,0.75,1,256,0.016108796502804505,0.004545226436399593,0.0014219845630545661,0.016108796502804505
145,selected_family_only,True,209,6,0.75,32,256,0.016108796502804505,0.004545226436399593,0.0014219845630545661,0.016108796502804505
145,hierarchical_manifest,False,209,6,0.75,256,256,0.016108796502804505,0.004545226436399593,0.0014219845630545661,0.016108796502804505
145,complete_global_manifest,False,209,6,0.75,256,256,0.016108796502804505,0.004545226436399593,0.0014219845630545661,0.016108796502804505
146,winner_only,True,40,1,0.25,1,256,0.015264471254556959,0.0016902978966031124,0.010399585217633166,0.015264471254556959
146,selected_family_only,False,40,1,0.25,32,256,0.015264471254556959,0.0016902978966031124,0.010399585217633166,0.015264471254556959
146,hierarchical_manifest,False,40,1,0.25,256,256,0.015264471254556959,0.0016902978966031124,0.010399585217633166,0.015264471254556959
146,complete_global_manifest,False,40,1,0.25,256,256,0.015264471254556959,0.0016902978966031124,0.010399585217633166,0.015264471254556959
147,winner_only,True,191,5,0.6499999999999999,1,256,0.011126814324951531,-0.002582657652458269,0.03275252952699452,0.011126814324951531
147,selected_family_only,False,191,5,0.6499999999999999,32,256,0.011126814324951531,-0.002582657652458269,0.03275252952699452,0.011126814324951531
147,hierarchical_manifest,False,191,5,0.6499999999999999,256,256,0.011126814324951531,-0.002582657652458269,0.03275252952699452,0.011126814324951531
147,complete_global_manifest,False,191,5,0.6499999999999999,256,256,0.011126814324951531,-0.002582657652458269,0.03275252952699452,0.011126814324951531
148,winner_only,True,136,4,0.5499999999999999,1,256,0.012811674786483826,-0.003796231146118846,0.013260601983871134,0.012811674786483826
148,selected_family_only,False,136,4,0.5499999999999999,32,256,0.012811674786483826,-0.003796231146118846,0.013260601983871134,0.012811674786483826
148,hierarchical_manifest,False,136,4,0.5499999999999999,256,256,0.012811674786483826,-0.003796231146118846,0.013260601983871134,0.012811674786483826
148,complete_global_manifest,False,136,4,0.5499999999999999,256,256,0.012811674786483826,-0.003796231146118846,0.013260601983871134,0.012811674786483826
149,winner_only,True,155,4,0.5499999999999999,1,256,0.01525790788932893,0.007462650483169233,0.0060813253660027666,0.01525790788932893
149,selected_family_only,False,155,4,0.5499999999999999,32,256,0.01525790788932893,0.007462650483169233,0.0060813253660027666,0.01525790788932893
149,hierarchical_manifest,False,155,4,0.5499999999999999,256,256,0.01525790788932893,0.007462650483169233,0.0060813253660027666,0.01525790788932893
149,complete_global_manifest,False,155,4,0.5499999999999999,256,256,0.01525790788932893,0.007462650483169233,0.0060813253660027666,0.01525790788932893
150,winner_only,True,189,5,0.6499999999999999,1,256,0.02365648612254219,-0.005313951825903945,8.162680485242336e-05,0.02365648612254219
150,selected_family_only,True,189,5,0.6499999999999999,32,256,0.02365648612254219,-0.005313951825903945,8.162680485242336e-05,0.02365648612254219
150,hierarchical_manifest,True,189,5,0.6499999999999999,256,256,0.02365648612254219,-0.005313951825903945,8.162680485242336e-05,0.02365648612254219
150,complete_global_manifest,True,189,5,0.6499999999999999,256,256,0.02365648612254219,-0.005313951825903945,8.162680485242336e-05,0.02365648612254219
151,winner_only,True,24,0,0.15,1,256,0.018641773140942938,-0.012568284553318277,0.0014361113385844295,0.018641773140942938
151,selected_family_only,True,24,0,0.15,32,256,0.018641773140942938,-0.012568284553318277,0.0014361113385844295,0.018641773140942938
151,hierarchical_manifest,False,24,0,0.15,256,256,0.018641773140942938,-0.012568284553318277,0.0014361113385844295,0.018641773140942938
151,complete_global_manifest,False,24,0,0.15,256,256,0.018641773140942938,-0.012568284553318277,0.0014361113385844295,0.018641773140942938
152,winner_only,True,34,1,0.25,1,256,0.015248107143448679,0.0045598690630718215,0.008801505916368711,0.015248107143448679
152,selected_family_only,False,34,1,0.25,32,256,0.015248107143448679,0.0045598690630718215,0.008801505916368711,0.015248107143448679
152,hierarchical_manifest,False,34,1,0.25,256,256,0.015248107143448679,0.0045598690630718215,0.008801505916368711,0.015248107143448679
152,complete_global_manifest,False,34,1,0.25,256,256,0.015248107143448679,0.0045598690630718215,0.008801505916368711,0.015248107143448679
153,winner_only,True,32,1,0.25,1,256,0.02049677215268882,-0.00804595824310618,0.0007238080710649634,0.02049677215268882
153,selected_family_only,True,32,1,0.25,32,256,0.02049677215268882,-0.00804595824310618,0.0007238080710649634,0.02049677215268882
153,hierarchical_manifest,False,32,1,0.25,256,256,0.02049677215268882,-0.00804595824310618,0.0007238080710649634,0.02049677215268882
153,complete_global_manifest,False,32,1,0.25,256,256,0.02049677215268882,-0.00804595824310618,0.0007238080710649634,0.02049677215268882
